nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""80"" cy=""339.34375"" r=""23.08679"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,0)""/><circle cx=""10.5"" cy=""368.84375"" r=""16.14001"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,0)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""259"" cy=""76.84375"" r=""14.63728"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/><circle cx=""224"" cy=""249.84375"" r=""14.60308"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/><circle cx=""167"" cy=""216.34375"" r=""16.49242"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/><circle cx=""267"" cy=""337.34375"" r=""12.52996"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/><circle cx=""115"" cy=""461.34375"" r=""24.08319"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/><circle cx=""188"" cy=""496.34375"" r=""20.24846"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/><circle cx=""303.5"" cy=""485.34375"" r=""15.40292"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/><circle cx=""5"" cy=""330.34375"" r=""24.83948"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/><circle cx=""28"" cy=""126.34375"" r=""19.84943"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,470)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""303"" cy=""14.34375"" r=""14.76482"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""190.5"" cy=""29.84375"" r=""20.11219"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""118"" cy=""2.34375"" r=""17.80449"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""30"" cy=""95.34375"" r=""20.09975"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""83"" cy=""186.34375"" r=""23.19483"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""56.5"" cy=""270.34375"" r=""22.00568"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""54"" cy=""349.34375"" r=""28.28427"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""292.5"" cy=""135.34375"" r=""14.15097"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""257.5"" cy=""500.34375"" r=""19.67867"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""137.5"" cy=""326.34375"" r=""15.88238"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/><circle cx=""233.5"" cy=""297.34375"" r=""14.22146"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,940)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""266"" cy=""33.34375"" r=""28.28427"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(0,1410)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""239.5"" cy=""393.84375"" r=""14.84924"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,0)""/><circle cx=""243"" cy=""422.84375"" r=""14.5"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,0)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""236"" cy=""133.84375"" r=""19.6023"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""208.5"" cy=""156.34375"" r=""17.00735"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""46"" cy=""70.84375"" r=""14.77329"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""294"" cy=""269.84375"" r=""19.6023"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""283.5"" cy=""216.84375"" r=""10.6066"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""264"" cy=""386.84375"" r=""14.60308"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""283"" cy=""403.34375"" r=""20.51828"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""152.5"" cy=""335.84375"" r=""20.89258"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""188"" cy=""401.84375"" r=""11.2361"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""65.5"" cy=""324.34375"" r=""16.10124"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""82.5"" cy=""364.84375"" r=""14.23025"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/><circle cx=""13.5"" cy=""485.34375"" r=""18.33712"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,470)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""327.5"" cy=""263.34375"" r=""23.00543"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,940)""/><circle cx=""129"" cy=""145.34375"" r=""26.01922"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,940)""/><circle cx=""10"" cy=""16.84375"" transform=""translate(290,940)"" r=""13.53699"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3""/><circle cx=""4.5"" cy=""132.34375"" r=""11.1018"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,940)""/><circle cx=""97.5"" cy=""278.34375"" r=""20.22993"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,940)""/><circle cx=""133"" cy=""334.84375"" r=""19.78004"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,940)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""137"" cy=""5.84375"" r=""16.77051"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(290,1410)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""311.5"" cy=""438.34375"" r=""17.18284"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,0)""/><circle cx=""267"" cy=""466.84375"" r=""20.8866"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,0)""/><circle cx=""229"" cy=""468.84375"" r=""21.52324"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,0)""/></g></svg>
"
nighttime_apple_label_frame0000.png,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?><svg version=""1.1"" id=""Layer_1"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" x=""0px"" y=""0px"" xml:space=""preserve"" height=""1920"" width=""1200""><g xmlns=""http://www.w3.org/2000/svg"" fill=""none"" stroke=""none"" stroke-width=""none"" stroke-linecap=""butt"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""sans-serif"" font-weight=""normal"" font-size=""12"" text-anchor=""start"" mix-blend-mode=""normal""><circle cx=""99.5"" cy=""229.34375"" r=""13.75682"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,470)""/><circle cx=""5"" cy=""269.84375"" r=""19.52562"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,470)""/><circle cx=""136.5"" cy=""359.84375"" r=""17.33494"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,470)""/><circle cx=""102"" cy=""321.34375"" r=""16.27882"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,470)""/><circle cx=""158"" cy=""495.34375"" r=""16.12452"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,470)""/><circle cx=""119"" cy=""474.34375"" r=""8.60233"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,470)""/><circle cx=""185"" cy=""89.34375"" r=""10.77033"" fill=""#00ffff"" stroke=""#ffff00"" stroke-width=""2"" opacity=""0.3"" transform=""translate(580,470)""/></g></svg>
"
